State: 66, SolnCost: 171.00, # Moves: 171, # Nodes Gen: 13,032,665, Time: 90.70
State: 67, SolnCost: 286.00, # Moves: 286, # Nodes Gen: 22,236,841, Time: 157.51
State: 68, SolnCost: 270.00, # Moves: 270, # Nodes Gen: 20,948,177, Time: 152.68
State: 69, SolnCost: 266.00, # Moves: 266, # Nodes Gen: 20,619,649, Time: 151.64
State: 70, SolnCost: 192.00, # Moves: 192, # Nodes Gen: 14,657,729, Time: 106.68
State: 71, SolnCost: 260.00, # Moves: 260, # Nodes Gen: 20,097,729, Time: 149.59
State: 72, SolnCost: 263.00, # Moves: 263, # Nodes Gen: 20,320,133, Time: 146.13
State: 73, SolnCost: 262.00, # Moves: 262, # Nodes Gen: 20,257,729, Time: 147.09
State: 74, SolnCost: 260.00, # Moves: 260, # Nodes Gen: 20,097,729, Time: 146.15
State: 75, SolnCost: 275.00, # Moves: 275, # Nodes Gen: 21,280,133, Time: 156.91
State: 76, SolnCost: 292.00, # Moves: 292, # Nodes Gen: 22,708,177, Time: 166.69
State: 77, SolnCost: 167.00, # Moves: 167, # Nodes Gen: 12,696,437, Time: 92.71
State: 78, SolnCost: 305.00, # Moves: 305, # Nodes Gen: 23,752,665, Time: 173.89
State: 79, SolnCost: 307.00, # Moves: 307, # Nodes Gen: 23,912,665, Time: 176.75
State: 80, SolnCost: 272.00, # Moves: 272, # Nodes Gen: 21,079,809, Time: 155.54
State: 81, SolnCost: 261.00, # Moves: 261, # Nodes Gen: 20,216,437, Time: 145.51
State: 82, SolnCost: 267.00, # Moves: 267, # Nodes Gen: 20,696,437, Time: 149.40
State: 83, SolnCost: 257.00, # Moves: 257, # Nodes Gen: 19,912,665, Time: 143.91
State: 84, SolnCost: 252.00, # Moves: 252, # Nodes Gen: 19,508,177, Time: 140.24
State: 85, SolnCost: 302.00, # Moves: 302, # Nodes Gen: 23,457,729, Time: 170.13
State: 86, SolnCost: 281.00, # Moves: 281, # Nodes Gen: 21,783,305, Time: 158.20
State: 87, SolnCost: 238.00, # Moves: 238, # Nodes Gen: 18,293,765, Time: 133.59
State: 88, SolnCost: 267.00, # Moves: 267, # Nodes Gen: 20,696,437, Time: 150.62
State: 89, SolnCost: 282.00, # Moves: 282, # Nodes Gen: 21,813,765, Time: 157.48
State: 90, SolnCost: 286.00, # Moves: 286, # Nodes Gen: 22,133,765, Time: 162.37
State: 91, SolnCost: 271.00, # Moves: 271, # Nodes Gen: 20,983,305, Time: 151.77
State: 92, SolnCost: 262.00, # Moves: 262, # Nodes Gen: 20,213,765, Time: 149.17
State: 93, SolnCost: 164.00, # Moves: 164, # Nodes Gen: 12,476,841, Time: 91.30
State: 94, SolnCost: 283.00, # Moves: 283, # Nodes Gen: 21,976,437, Time: 159.68
State: 95, SolnCost: 249.00, # Moves: 249, # Nodes Gen: 19,272,665, Time: 141.58
State: 96, SolnCost: 248.00, # Moves: 248, # Nodes Gen: 19,093,765, Time: 139.43
State: 97, SolnCost: 251.00, # Moves: 251, # Nodes Gen: 19,383,305, Time: 139.18
State: 98, SolnCost: 246.00, # Moves: 246, # Nodes Gen: 18,977,729, Time: 140.22
State: 99, SolnCost: 296.00, # Moves: 296, # Nodes Gen: 22,933,765, Time: 164.60
State: 100, SolnCost: 246.00, # Moves: 246, # Nodes Gen: 19,028,177, Time: 142.16
State: 101, SolnCost: 301.00, # Moves: 301, # Nodes Gen: 23,416,437, Time: 175.39
State: 102, SolnCost: 288.00, # Moves: 288, # Nodes Gen: 22,337,729, Time: 166.39
State: 103, SolnCost: 222.00, # Moves: 222, # Nodes Gen: 17,057,729, Time: 121.66
State: 104, SolnCost: 240.00, # Moves: 240, # Nodes Gen: 18,548,177, Time: 133.96
State: 105, SolnCost: 316.00, # Moves: 316, # Nodes Gen: 24,636,841, Time: 181.11
State: 106, SolnCost: 294.00, # Moves: 294, # Nodes Gen: 22,859,649, Time: 166.51
State: 107, SolnCost: 280.00, # Moves: 280, # Nodes Gen: 21,697,729, Time: 157.14
State: 108, SolnCost: 239.00, # Moves: 239, # Nodes Gen: 18,456,437, Time: 133.73
State: 109, SolnCost: 272.00, # Moves: 272, # Nodes Gen: 21,057,729, Time: 150.50
State: 110, SolnCost: 164.00, # Moves: 164, # Nodes Gen: 12,417,729, Time: 88.87
State: 111, SolnCost: 273.00, # Moves: 273, # Nodes Gen: 21,120,133, Time: 154.66
State: 112, SolnCost: 269.00, # Moves: 269, # Nodes Gen: 20,823,305, Time: 154.28
State: 113, SolnCost: 281.00, # Moves: 281, # Nodes Gen: 21,783,305, Time: 159.59
State: 114, SolnCost: 269.00, # Moves: 269, # Nodes Gen: 20,800,133, Time: 152.08
State: 115, SolnCost: 237.00, # Moves: 237, # Nodes Gen: 18,296,437, Time: 133.32
